Title,URL,Processed,Error,Whisper Transcription Time (MM:SS),Total Processing Time (MM:SS),Device
Jerma Streams - Viscera Cleanup Detail (Part 3) [with Ster],https://www.youtube.com/watch?v=Nd_Po6x-iO8,True,,0:04:14,0:04:25,3090
Jerma Streams - Tier Lists,https://www.youtube.com/watch?v=xgmgpBzsmuI,True,,0:02:27,0:02:36,3090
Jerma Streams - Sam & Max: The Devil's Playhouse,https://www.youtube.com/watch?v=Yi3GqyW-RwI,True,,0:05:43,0:06:02,3090
ERROR,https://www.youtube.com/watch?v=KKZ7PocrSbw,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:36,3090
Jerma Streams - The Coin Game,https://www.youtube.com/watch?v=4dmuS4VHaR0,True,,0:08:15,0:09:27,3090
Jerma Streams - No More Heroes (Part 2 Finale),https://www.youtube.com/watch?v=gRzwEyjJBhI,True,,0:04:18,0:04:20,3090
Jerma Streams - Who Wants To Be A Millionaire?,https://www.youtube.com/watch?v=zHoJ1SaJx9c,True,,0:03:12,0:03:25,3090
Jerma Streams - Neon White,https://www.youtube.com/watch?v=AmNMtpjVSHA,True,,0:01:57,0:02:05,3090
Yearly Channel Doctor's Appointment,https://www.youtube.com/watch?v=t9OC2ToZIQ0,True,,0:00:16,0:00:19,3090
The Philosophy Going Forward,https://www.youtube.com/watch?v=JqvOeZa4uvI,True,,0:00:16,0:00:25,3090
Jerma Rumble - Live Action!,https://www.youtube.com/watch?v=0bOsA93yYFk,True,,0:01:15,0:01:18,3090
Let's talk about some stuff,https://www.youtube.com/watch?v=LsiohoTagek,True,,0:00:13,0:00:15,3090
Patch Notes,https://www.youtube.com/watch?v=EH7lMMTJ1Wo,True,,0:00:12,0:00:13,3090
The Co-op Crusade,https://www.youtube.com/watch?v=Omx-JJyadTg,True,,0:00:12,0:00:14,3090
Granny's Post-Apocalyptic Gray Game,https://www.youtube.com/watch?v=yQIAOcBRVAk,True,,0:00:10,0:00:12,3090
The Photos Are In!,https://www.youtube.com/watch?v=8_xW-SqyJAU,True,,0:00:05,0:00:07,3090
Cowboy Biff and The Desperados,https://www.youtube.com/watch?v=yqE5PQf5mmg,True,,0:00:09,0:00:11,3090
Death to Spies,https://www.youtube.com/watch?v=tGBt3ym_oF8,True,,0:00:08,0:00:10,3090
Top 5 Games of 2015 A.D.,https://www.youtube.com/watch?v=DJm276wNNC4,True,,0:00:17,0:00:19,3090
"700,000 Games",https://www.youtube.com/watch?v=u3JlXhXXA-Q,True,,0:00:16,0:00:18,3090
Impossible Creatures,https://www.youtube.com/watch?v=eZIzAFzxNyQ,True,,0:00:10,0:00:11,3090
Vendetta - They Re-Released Raven's Cry,https://www.youtube.com/watch?v=O3on8nSSLn0,True,,0:00:14,0:00:16,3090
Hacker and The Slacker,https://www.youtube.com/watch?v=U0WHed6n_Zc,True,,0:00:12,0:00:14,3090
Fallout 4 - Boston Baddie,https://www.youtube.com/watch?v=OXxP77rUx4U,True,,0:00:08,0:00:10,3090
Extreme Body Sliders,https://www.youtube.com/watch?v=vAgin9V80sQ,True,,0:00:07,0:00:09,3090
Overwatch - Support Done Right,https://www.youtube.com/watch?v=kpNnu08G5VE,True,,0:00:11,0:00:12,3090
Alien Engineer Frog Actor,https://www.youtube.com/watch?v=tl4Alxywcy0,True,,0:00:07,0:00:08,3090
The Book of Potions,https://www.youtube.com/watch?v=v0X-rT3eyuc,True,,0:00:09,0:00:11,3090
Grab That Auto 5,https://www.youtube.com/watch?v=yU6WC4dpaHM,True,,0:00:09,0:00:11,3090
TF2 - Rapid Fire Update Video,https://www.youtube.com/watch?v=I2S01qhyf30,True,,0:00:12,0:00:14,3090
Neurostory Electro-Dump,https://www.youtube.com/watch?v=c7alPXhmmPo,True,,0:00:04,0:00:05,3090
BROKEN,https://www.youtube.com/watch?v=41_aOAviUY8,False,[0;31mERROR:[0m [youtube] 41_aOAviUY8: Offline.,,0:00:00,3090
TF2 - Boxes,https://www.youtube.com/watch?v=YXses0_z8dE,True,,0:00:07,0:00:08,3090
TF2 - Irritable Contract Worker,https://www.youtube.com/watch?v=4iLIfCzToFY,True,,0:00:11,0:00:13,3090
Battle of the Executives,https://www.youtube.com/watch?v=w5DCH0AmV8E,True,,0:00:11,0:00:12,3090
Way of the Samurai,https://www.youtube.com/watch?v=OKy8iYt9fKc,True,,0:00:10,0:00:12,3090
Dork Cube!,https://www.youtube.com/watch?v=fa7TcdabUiE,True,,0:00:03,0:00:04,3090
TF2 - The Friend Team,https://www.youtube.com/watch?v=ydo2GNXEh2E,True,,0:00:20,0:00:22,3090
TF2 - Gun Mettle and Life,https://www.youtube.com/watch?v=tNfD4BojMbM,True,,0:00:18,0:00:20,3090
Space Master,https://www.youtube.com/watch?v=LcGg51qtEFY,True,,0:00:10,0:00:12,3090
The Book of Dinosaurs,https://www.youtube.com/watch?v=VsU_b8dvkRs,True,,0:00:13,0:00:15,3090
Role-playing Duck Gamers,https://www.youtube.com/watch?v=qsv-VIgDzns,True,,0:00:08,0:00:10,3090
TF2 - Dictation Disaster,https://www.youtube.com/watch?v=St2PMVW_W7Y,True,,0:00:08,0:00:09,3090
Kung Fu Chroma Key,https://www.youtube.com/watch?v=L8K_1nMaoOU,True,,0:00:07,0:00:08,3090
Castle Griffinsteed,https://www.youtube.com/watch?v=LDSnTvBVL2k,True,,0:00:15,0:00:17,3090
Glue Man - A Timeless Hero [T-Shirt],https://www.youtube.com/watch?v=jv-s_5EztgI,True,,0:00:04,0:00:05,3090
Exanima - Everybody is Jell-O,https://www.youtube.com/watch?v=0uKgUSRdrHM,True,,0:00:07,0:00:09,3090
Fallout 3 - Extreme Relevancy,https://www.youtube.com/watch?v=lLNXXCh1H-Q,True,,0:00:09,0:00:11,3090
TF2 - The Necessity of Matchmaking,https://www.youtube.com/watch?v=DDwhtPHJXZE,True,,0:00:13,0:00:15,3090
Mortal Kombat X - The Silent Try-hards,https://www.youtube.com/watch?v=zSp6rA74fmY,True,,0:00:16,0:00:18,3090
This Vineyard [Official HD Teaser],https://www.youtube.com/watch?v=nIduFHfTZJQ,True,,0:00:04,0:00:06,3090
A Bloodborne Introspective,https://www.youtube.com/watch?v=SKG3Rqa31Uo,True,,0:00:13,0:00:15,3090
Rat Movie 2: The Movie,https://www.youtube.com/watch?v=mNy9HIo3shs,True,,0:00:15,0:00:22,3090
The Zombie Bros. Play The Game,https://www.youtube.com/watch?v=6XC4Ud4pmD0,True,,0:00:12,0:00:14,3090
TF2 - Boa constrictor Heavy,https://www.youtube.com/watch?v=CTa37yuuCh0,True,,0:00:10,0:00:12,3090
GTA Online - Burglar Bandits,https://www.youtube.com/watch?v=M3SmJ7W9nBk,True,,0:00:16,0:00:18,3090
Scream Ride,https://www.youtube.com/watch?v=sVkUrGAcl-k,True,,0:00:09,0:00:11,3090
TF2 - Overwatch Ointment,https://www.youtube.com/watch?v=__5N-qoIpPg,True,,0:00:15,0:00:17,3090
Zombie Computer Salesman,https://www.youtube.com/watch?v=uISAks48kfI,True,,0:00:11,0:00:12,3090
Hand of Fate - Hard to Explain,https://www.youtube.com/watch?v=hQH91UfkxsI,True,,0:00:11,0:00:12,3090
Dastardly Devil Boy,https://www.youtube.com/watch?v=67y2tcWha2A,True,,0:00:09,0:00:11,3090
Jerma The Mini-Boss,https://www.youtube.com/watch?v=MzbGBQWjjdk,True,,0:00:08,0:00:10,3090
Raven's Cry is a Finished Game,https://www.youtube.com/watch?v=lofR-R_rFJ0,True,,0:00:14,0:00:16,3090
Dying Light - Legend of The Tunnel Troll,https://www.youtube.com/watch?v=MQ7yL4UexwY,True,,0:00:11,0:00:12,3090
1v1 Ratz Instagib,https://www.youtube.com/watch?v=MV_8FhutGrI,True,,0:00:39,0:00:43,3090
AITCH 1 ZED 1,https://www.youtube.com/watch?v=KBh2c34tprY,True,,0:00:14,0:00:16,3090
Let's Talk About Hype,https://www.youtube.com/watch?v=F4wzEdZX8_E,True,,0:00:13,0:00:14,3090
TF2 - Chilly Demo [Live Session],https://www.youtube.com/watch?v=n1_S92GLdnY,True,,0:00:25,0:00:29,3090
Sloppy Fights,https://www.youtube.com/watch?v=pIrMOpb98dQ,True,,0:00:09,0:00:10,3090
Jerma Rumble 3,https://www.youtube.com/watch?v=cDlD-Qkt92I,True,,0:01:00,0:01:05,3090
TF2 - A Merry Hookshot Smissmas,https://www.youtube.com/watch?v=bz7XOtelpG0,True,,0:00:09,0:00:10,3090
Fast Draw: Showdown,https://www.youtube.com/watch?v=HLzYHiYauoc,True,,0:00:05,0:00:07,3090
The Book of Spells,https://www.youtube.com/watch?v=FLCgan74odo,True,,0:00:14,0:00:15,3090
Smash Bros Wii U - Pac-Man's 1v1 Glory Quest,https://www.youtube.com/watch?v=JIllm6V7tQM,True,,0:00:15,0:00:18,3090
GTA Online - Wine Friends,https://www.youtube.com/watch?v=qPU21d5bqX4,True,,0:00:08,0:00:35,3090
Frogs in the Park,https://www.youtube.com/watch?v=9ccB8zmEeas,True,,0:00:12,0:00:14,3090
GTA 5 Next Gen - First Person Anger,https://www.youtube.com/watch?v=0yF9X8B57-4,True,,0:00:06,0:00:07,3090
Total Distortion!,https://www.youtube.com/watch?v=cZk40mKbqO4,True,,0:00:12,0:00:14,3090
Supreme Cheat Code Commander,https://www.youtube.com/watch?v=dLF_ruGGOnU,True,,0:00:13,0:00:15,3090
BoI: Rebirth - Screen Clear Samson [Live Session],https://www.youtube.com/watch?v=k9nrgpoVXNQ,True,,0:01:08,0:01:14,3090
Rat Movie: Mystery of the Mayan Treasure,https://www.youtube.com/watch?v=jAXioRNYy4s,True,,0:00:16,0:00:17,3090
Pac-Man Loves Halloween,https://www.youtube.com/watch?v=1OUKIRixgUg,True,,0:00:01,0:00:02,3090
TF2 - Giant Robot Heavy,https://www.youtube.com/watch?v=G2_8Skp0A1s,True,,0:00:09,0:00:11,3090
TF2 - Upward Scooter n' Soldier [Live Session],https://www.youtube.com/watch?v=6hpzzGzowC4,True,,0:00:21,0:00:23,3090
Action Movie: Boogaloo,https://www.youtube.com/watch?v=Bm15fBIyOZc,True,,0:00:11,0:00:13,3090
Gerbil Quest,https://www.youtube.com/watch?v=xP6-Vb3LNXA,True,,0:00:18,0:00:20,3090
TF2 - Barn Spy [Live Session],https://www.youtube.com/watch?v=zxLa2vfhjm4,True,,0:00:13,0:00:15,3090
"Gabe ""The Glue Man"" Degrossi [BBall]",https://www.youtube.com/watch?v=lS-CQjto4xI,True,,0:00:07,0:00:09,3090
Alien: Promotional Isolation,https://www.youtube.com/watch?v=q9TEqFfk6UM,True,,0:00:06,0:00:07,3090
Mordor Mind Invader,https://www.youtube.com/watch?v=oTZAmC6xNC8,True,,0:00:09,0:00:10,3090
"So, I'm Writing a Book",https://www.youtube.com/watch?v=kkcH2YxhRVw,True,,0:00:12,0:00:13,3090
TF2 - The Sound it Makes,https://www.youtube.com/watch?v=GtHhpZOlY1c,True,,0:00:18,0:00:19,3090
Lethal League - Dinner or Song?,https://www.youtube.com/watch?v=Bum9BLd8P9E,True,,0:00:15,0:00:17,3090
Road Redemption is Completely Absurd,https://www.youtube.com/watch?v=_TkPGoHMfKw,True,,0:00:08,0:00:09,3090
Demon Lord at Freddy's,https://www.youtube.com/watch?v=J29ppL3yAng,True,,0:00:09,0:00:10,3090
TF2 - The (sort of) New Eureka Effect [Live Session],https://www.youtube.com/watch?v=GeYoFRXuj4M,True,,0:00:27,0:00:29,3090
The Rumble House! [Sims 4],https://www.youtube.com/watch?v=v3wSQnGavKs,True,,0:00:10,0:00:12,3090
Gang Beasts - Jerma Chicken Vs. Top Hat Star,https://www.youtube.com/watch?v=Hjcq3ZlzyoQ,True,,0:00:14,0:00:15,3090
Lethal League - Insane Dodgeball Pong,https://www.youtube.com/watch?v=xpWEmycyY20,True,,0:00:14,0:00:17,3090
TF2 - My Brain's Public Pool [Commentary],https://www.youtube.com/watch?v=0qFpEEyRlZw,True,,0:00:13,0:00:15,3090
TF2 - Cactus Canyon Confusion [Live Session],https://www.youtube.com/watch?v=tFwLwEcSTwc,True,,0:00:19,0:00:21,3090
The Hunt Begins! [Contagion w/ Buddies],https://www.youtube.com/watch?v=FRS2Y9Io48M,True,,0:00:12,0:00:14,3090
TF2 - Battle of The Brainless Bots,https://www.youtube.com/watch?v=rgkHU_rza7k,True,,0:00:11,0:00:13,3090
Another Awesome Game for Bed! [Sorcery!],https://www.youtube.com/watch?v=GZhaXXXxdDA,True,,0:00:10,0:00:11,3090
TF2 - Quiet Down Huntsman [Live Session],https://www.youtube.com/watch?v=KTIeHrlD2dM,True,,0:00:17,0:00:19,3090
Albert Wesker's 7 Minutes of Pain,https://www.youtube.com/watch?v=lhYcYdvZ3IE,True,,0:00:08,0:00:09,3090
TF2 - A Blast From The Past,https://www.youtube.com/watch?v=m4-ihxoO8ag,True,,0:00:13,0:00:15,3090
TF2 - Duel Failure,https://www.youtube.com/watch?v=JUmHiYBt8i8,True,,0:00:15,0:00:16,3090
Unturned Morons,https://www.youtube.com/watch?v=BGLbqr9qP2Q,True,,0:00:10,0:00:11,3090
TF2 - Cactus Canyon Spy Man [Live Session],https://www.youtube.com/watch?v=MwNPH-ULKKM,True,,0:00:14,0:00:16,3090
TF2 - Space Land,https://www.youtube.com/watch?v=0h291W4oeoQ,True,,0:00:08,0:00:10,3090
TF2 - Volunteer Work [Commentary],https://www.youtube.com/watch?v=q8hNiRZkvnY,True,,0:00:11,0:00:13,3090
Bargain Bin Beach Party,https://www.youtube.com/watch?v=9SHOp5D3-Nw,True,,0:00:10,0:00:12,3090
TF2 - Tide Turner Pinball Demo [Commentary],https://www.youtube.com/watch?v=MxD4trTTCtE,True,,0:00:10,0:00:12,3090
TF2 - The Classic TFC Rifle [Commentary],https://www.youtube.com/watch?v=izblRmLXNxk,True,,0:00:11,0:00:12,3090
TF2 - Scout Backstabber Gun,https://www.youtube.com/watch?v=JQhComn-xHA,True,,0:00:11,0:00:13,3090
TF2 - Fat Guy Engie,https://www.youtube.com/watch?v=fAQbb7aHYvE,True,,0:00:04,0:00:05,3090
"TF2 - Boost, Bonk, Bam!",https://www.youtube.com/watch?v=txg8IJhGEA8,True,,0:00:08,0:00:10,3090
Golden Train Chest! [Fistful of Frags],https://www.youtube.com/watch?v=hkR4OATPNus,True,,0:00:12,0:00:14,3090
TF2 - The Pincushion Experiment,https://www.youtube.com/watch?v=p5HSepKMcbQ,True,,0:00:05,0:00:06,3090
1001 Spikes - Ouch,https://www.youtube.com/watch?v=Mwj24EGVQK4,True,,0:00:14,0:00:16,3090
TF2 - Distraction Heavy,https://www.youtube.com/watch?v=CVhKYfZm8qI,True,,0:00:14,0:00:16,3090
Radiation Monster Vs. The Goof Guys,https://www.youtube.com/watch?v=coig0o1oTxw,True,,0:00:11,0:00:13,3090
The Killstreak Quest! [Fistful of Frags],https://www.youtube.com/watch?v=B2vAUzZt2Cs,True,,0:00:17,0:00:19,3090
Wash_Hogs,https://www.youtube.com/watch?v=rO3zFtAFZ-c,True,,0:00:11,0:00:13,3090
JERMANIA 2014!,https://www.youtube.com/watch?v=gRCcpKcwyYo,True,,0:00:56,0:00:59,3090
TF2 - The Lob Slobs,https://www.youtube.com/watch?v=Se99Ff_nos4,True,,0:00:10,0:00:11,3090
TF2 - Punishment of The Pee,https://www.youtube.com/watch?v=44vV760TSj0,True,,0:00:15,0:00:17,3090
Fistful of Frags Follow Up,https://www.youtube.com/watch?v=AUxLrKO7_AI,True,,0:00:12,0:00:14,3090
Welcome to The Wild West!,https://www.youtube.com/watch?v=2t5zJO21beg,True,,0:00:10,0:00:12,3090
Two Morons in Dead Rising 2,https://www.youtube.com/watch?v=AZVGWKpaY4g,True,,0:00:11,0:00:13,3090
TF2 - A Rant on Developers and Feedback [Casual Rantmentary],https://www.youtube.com/watch?v=GoYjfrN2Dk4,True,,0:00:13,0:00:15,3090
Dark Souls 2 is Destroying Me!,https://www.youtube.com/watch?v=L9NSTdU2zuo,True,,0:00:10,0:00:12,3090
TF2 - Bring on The Thundah!,https://www.youtube.com/watch?v=TxyuQbB3Ryg,True,,0:00:15,0:00:17,3090
FootLOL Fun Time! [Jermie and Stermie],https://www.youtube.com/watch?v=169ZDMDLKEY,True,,0:00:11,0:00:12,3090
The Best Game for Bed? [Casual Commentary],https://www.youtube.com/watch?v=qLemtB_CUTQ,True,,0:00:11,0:00:13,3090
Jerma Rumble 2,https://www.youtube.com/watch?v=uWo4H0MY8jU,True,,0:00:58,0:01:03,3090
TF2 - Ubersaw Taunts Rile Me Up,https://www.youtube.com/watch?v=CvT69RUf9Go,True,,0:00:08,0:00:10,3090
The Dingus and Dungus Task Force [CoJ -The Cartel],https://www.youtube.com/watch?v=8BhstcmYM58,True,,0:00:09,0:00:11,3090
That Goat Game,https://www.youtube.com/watch?v=Bk58-KUarow,True,,0:00:07,0:00:09,3090
TF2 - Tip of the Hats!,https://www.youtube.com/watch?v=j-9yK8xmaTE,True,,0:00:06,0:00:08,3090
Stand Tall for Turtlefall,https://www.youtube.com/watch?v=a7LMSOCHySE,True,,0:00:09,0:00:11,3090
TF2 - Pulling it off with The Pump Brothers,https://www.youtube.com/watch?v=4Au_z7BfCOw,True,,0:00:13,0:00:15,3090
TF2 - Slugman's Transformation [Casual Commentary],https://www.youtube.com/watch?v=VajgRJR5ImI,True,,0:00:11,0:00:13,3090
Welcome to Rat Burger!,https://www.youtube.com/watch?v=KGSFvF2r2gM,True,,0:00:14,0:00:15,3090
TF2 -  Jersey Boys in Sentry Town,https://www.youtube.com/watch?v=lrq_ne4N3JQ,True,,0:00:08,0:00:09,3090
Deadfall Adventures - Annoying Flashlight Guy,https://www.youtube.com/watch?v=mbyPRW6ViHs,True,,0:00:11,0:00:13,3090
Turbo Dismount - Look at Me Mommy!,https://www.youtube.com/watch?v=xRxsXgwEzQY,True,,0:00:07,0:00:08,3090
TF2 - Magical Idea Ferrari [Casual Commentary],https://www.youtube.com/watch?v=6Pz-Sxuhv8I,True,,0:00:12,0:00:14,3090
The Jerma Rumble!,https://www.youtube.com/watch?v=bs2c94cHcdI,True,,0:00:47,0:00:49,3090
The High Dive,https://www.youtube.com/watch?v=SdVQq5imwqs,True,,0:00:04,0:00:26,3090
"TF2 - A Rant on ""In-Game Currency"" [Casual Commentary]",https://www.youtube.com/watch?v=F2tAl0TO-p0,True,,0:00:15,0:00:17,3090
ERROR,https://www.youtube.com/watch?v=e79nu2LzUqs,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:21,3090
TF2 - The Sawmill Scientific Method,https://www.youtube.com/watch?v=ReOHZ7CyJkI,True,,0:00:08,0:00:10,3090
Damnation - Breakfast Time with Doofus and Goofus!,https://www.youtube.com/watch?v=x2-8mhdDHdg,True,,0:00:08,0:00:09,3090
TF2 - The Infomercial Rant [Casual Commentary],https://www.youtube.com/watch?v=FrkxddKF3x0,True,,0:00:12,0:00:14,3090
The LocoCycle es Muy Loco!,https://www.youtube.com/watch?v=qEXhay52ORw,True,,0:00:09,0:00:10,3090
TF2 - Spy Statue Requires More Security,https://www.youtube.com/watch?v=L6ZWEz4jwVQ,True,,0:00:08,0:00:10,3090
Judge Jerma - I am The Law!,https://www.youtube.com/watch?v=BJ4-2pGK6nc,True,,0:00:09,0:00:10,3090
Loadout - Muppet Man Seeks Hammer Time [Live Session],https://www.youtube.com/watch?v=zf8Eg7FPs90,True,,0:00:09,0:00:10,3090
TF2 - Gaming at The Olympics? [Casual Commentary],https://www.youtube.com/watch?v=_icyI1m_Xes,True,,0:00:10,0:00:12,3090
Psychopath Taxi Drivers,https://www.youtube.com/watch?v=VQ4B5d_upTE,True,,0:00:08,0:00:10,3090
TF2 - Huntsman Stabs Give Me Ze Giggles,https://www.youtube.com/watch?v=N9sP8KY-87k,True,,0:00:08,0:00:09,3090
Rekoil - Learn The Secret Pancake Recipe,https://www.youtube.com/watch?v=nPHWrI3FbCM,True,,0:00:12,0:00:17,3090
TF2 - The Corner Creeps,https://www.youtube.com/watch?v=LbvC15nf2Xs,True,,0:00:13,0:00:15,3090
TF2 - Valve's Crazy Community Payout [Casual Commentary],https://www.youtube.com/watch?v=0kR5h1ZK3Rk,True,,0:00:11,0:00:13,3090
Inversion - Sh**! The Ground is Shakin!,https://www.youtube.com/watch?v=4YjvoL6GMeg,True,,0:00:08,0:00:10,3090
Silly Putty Car Circus!,https://www.youtube.com/watch?v=f7cyaC8Q1f8,True,,0:00:07,0:00:09,3090
TF2 - Literal Dreams Are The Worst! [Casual Commentary],https://www.youtube.com/watch?v=CIAFBPBlOTs,True,,0:00:13,0:00:14,3090
Quite Possibly The Dumbest Military Game Ever,https://www.youtube.com/watch?v=vfpDYcdvPf8,True,,0:00:07,0:00:09,3090
TF2 - Medic Man and Shboonical Boy,https://www.youtube.com/watch?v=dwbRFryGrPc,True,,0:00:11,0:00:13,3090
Pizza Dude's Incredibly Stressful Life,https://www.youtube.com/watch?v=kn-BTlCfYWE,True,,0:00:11,0:00:13,3090
TF2 - The Digital Takeover [Casual Commentary],https://www.youtube.com/watch?v=fYtRil5Hwyg,True,,0:00:13,0:00:15,3090
Mortal Kwombat - Jermany Vs. The Sterminator,https://www.youtube.com/watch?v=RWMvr4DFLYs,True,,0:00:12,0:00:13,3090
TF2 - Game Pricing Perspective Time Machine [Casual Commentary],https://www.youtube.com/watch?v=lb9-9CZrBSg,True,,0:00:12,0:00:13,3090
TF2 - Attack of The Taunting Bird Scout,https://www.youtube.com/watch?v=9BA1fy4DLOc,True,,0:00:08,0:00:10,3090
Saints Row 2 - Who is Uglier?,https://www.youtube.com/watch?v=lRryTSzHV7k,True,,0:00:08,0:00:09,3090
The Grandpa Christmas Story [Animated Short],https://www.youtube.com/watch?v=4PEPVEQckfM,True,,0:00:07,0:00:08,3090
TF2 - The Schweet New Diamondback! [Smissmas 2013],https://www.youtube.com/watch?v=QB9jQob7yxM,True,,0:00:12,0:00:34,3090
Just Cause 2 Multiplayer - Battle of The Toys!,https://www.youtube.com/watch?v=LOe3KQAcVaY,True,,0:00:08,0:00:09,3090
TF2 - My Computah Crapped The Bed [Casual Commentary],https://www.youtube.com/watch?v=VUgFglO5hCg,True,,0:00:12,0:00:14,3090
TF2: Santa Heavy - Expert in Bum Punching,https://www.youtube.com/watch?v=GpVSX_avnnk,True,,0:00:11,0:00:13,3090
Windshield Sling Shooter McGee [FlatOut 3 - Stuntman Mode],https://www.youtube.com/watch?v=BTwZVk91ReE,True,,0:00:07,0:00:08,3090
TF2 - Getting Mad at Video Games [Casual Commentary],https://www.youtube.com/watch?v=NXhFcL8xqPk,True,,0:00:12,0:00:14,3090
Slipstream Time Travel Vehicles,https://www.youtube.com/watch?v=bHN7KcKs4s4,True,,0:00:11,0:00:12,3090
TF2 Huntsman - Being Sick Sucks [Casual Pukementary],https://www.youtube.com/watch?v=AkS8xaAryCs,True,,0:00:11,0:00:12,3090
"TF2 - The Supah Computah, and What I'm Thankful For",https://www.youtube.com/watch?v=RdND-vjAPc0,True,,0:00:15,0:00:17,3090
I Am The Pinball Lord of The Rings Wizard,https://www.youtube.com/watch?v=ta84s-0IcHY,True,,0:00:11,0:00:13,3090
Bloody Trapland Breaks Jerma and STAR_,https://www.youtube.com/watch?v=1KbmTIAKX24,True,,0:00:09,0:00:11,3090
"The Broken ""Bus Driver Simulation"" Game",https://www.youtube.com/watch?v=1EYzNJUNkU4,True,,0:00:07,0:00:08,3090
TF2 - Valve is Andy From Toy Story [Update Discussion],https://www.youtube.com/watch?v=OUs6PBSE8us,True,,0:00:13,0:00:14,3090
Jerma and STAR_'s Bloody Trapland Bonding Experience,https://www.youtube.com/watch?v=8BqEyYVvtiw,True,,0:00:10,0:00:12,3090
The Deadliest Warrior.edu.com.mp4,https://www.youtube.com/watch?v=Vb4o-7rXdOk,True,,0:00:09,0:00:11,3090
TF2 Scout - Bathroom Creativity [Casual Commentary],https://www.youtube.com/watch?v=lury8NeOoRI,True,,0:00:11,0:00:13,3090
The Story of Me Old Bones [Battlefield 4],https://www.youtube.com/watch?v=1f9EpxPLlR0,True,,0:00:10,0:00:12,3090
You Wanna Ride My Rollah Coastah?,https://www.youtube.com/watch?v=FtNgtfITtwU,True,,0:00:08,0:00:09,3090
TF2 - Chaotic Engineer Caterpillar People,https://www.youtube.com/watch?v=0O-rcxweZXo,True,,0:00:08,0:00:09,3090
"GTA4 Multiplayer: Commence The Meeting of ""The Byeahs""",https://www.youtube.com/watch?v=NgGOLvbknow,True,,0:00:06,0:00:08,3090
Pac-Man and The Ghostly High School Reunion,https://www.youtube.com/watch?v=j007O7YjvEc,True,,0:00:10,0:00:12,3090
TF2 - I Betcha a Hundred Bucks!,https://www.youtube.com/watch?v=E9NpBhLaCA4,True,,0:00:10,0:00:12,3090
Typing of the Dead - I Need Practice (AKA Jerma is Mad Part 63),https://www.youtube.com/watch?v=AO8ugDiqcO8,True,,0:00:11,0:00:12,3090
TF2: Scream Fortress 2013 - Bring Ya Spells To Hell!,https://www.youtube.com/watch?v=lPq66MGFxQw,True,,0:00:11,0:00:12,3090
"TF2: A Mini-Rant on ""The Everlasting Beta""",https://www.youtube.com/watch?v=p-xwX_R2Crw,True,,0:00:11,0:00:12,3090
Bubsy 3D Makes Me Wanna Puke,https://www.youtube.com/watch?v=VBLuzUrlgMs,True,,0:00:11,0:00:12,3090
Spy Party - It's Always The Morgan Freeman Guy,https://www.youtube.com/watch?v=dj69RhY13ac,True,,0:00:09,0:00:11,3090
Drunk Jedi Slumber Party [Jedi Knight II],https://www.youtube.com/watch?v=KrjgP24Ym6k,True,,0:00:08,0:00:09,3090
TF2: Let's Get Serious for a Second [Casual Commentary],https://www.youtube.com/watch?v=bshGpL05zqo,True,,0:00:11,0:00:13,3090
GTA Online - Imagination is Important,https://www.youtube.com/watch?v=559B0Q38dUg,True,,0:00:07,0:00:09,3090
Tactical Intervention's Hilariously Broken Highway Mode,https://www.youtube.com/watch?v=rlH5PFPB-Sw,True,,0:00:07,0:00:08,3090
TF2: Watch Out For That Friendly Fire!,https://www.youtube.com/watch?v=cHsNwig3RQU,True,,0:00:11,0:00:36,3090
"SNOW - The Physical, and Metaphorical Ski Crash Game [Alpha]",https://www.youtube.com/watch?v=Ax15VZDa4zs,True,,0:00:07,0:00:09,3090
GTA Online - Where Is The Love?,https://www.youtube.com/watch?v=uC-s_UNX8y0,True,,0:00:06,0:00:23,3090
TF2: Caffeine Induced Valve Grandma Rant [Casual Commentary],https://www.youtube.com/watch?v=CrlE-ZhL9y8,True,,0:00:14,0:00:16,3090
GTA 5 - People Are Crazy,https://www.youtube.com/watch?v=KHiK8gWULj0,True,,0:00:05,0:00:26,3090
Toribash: Why Is Everything So Dirty? [w/ STAR_],https://www.youtube.com/watch?v=kH4AkrC8V4o,True,,0:00:09,0:00:11,3090
TF2: Beware The Wrench Man [Live Stipulation/Dumbness],https://www.youtube.com/watch?v=x8_4xa9JNu4,True,,0:00:09,0:00:11,3090
GTA 5 - The Outdoor Outrage,https://www.youtube.com/watch?v=qb7TFXfzpqQ,True,,0:00:04,0:00:06,3090
Jerma and STAR_'s Top Gun Inspired Bromance,https://www.youtube.com/watch?v=40tttR5NNEg,True,,0:00:13,0:00:14,3090
"TF2: SteamOS, and The Future of PC Gaming? [Casual Commentary]",https://www.youtube.com/watch?v=vCOejaiLQm8,True,,0:00:12,0:00:13,3090
GTA 5 - The Dangers of Golf,https://www.youtube.com/watch?v=JLYpsrJuU1g,True,,0:00:04,0:00:05,3090
Electronic Super Joy: Annoying Spaceship Pope! [World 1 - P2],https://www.youtube.com/watch?v=HAHs92trNa8,True,,0:00:15,0:00:17,3090
